frp
57.9
68.4
92.0
63.1
49.0
62.8
61.5
93.5
45.5
109.6
88.2
59.5
60.3
124.9
92.7
120.0
84.2
49.0
68.3
63.5
47.6
49.0
41.3
47.5
43.0
140.2
209.0
53.4
48.7
49.1
168.7
46.8
64.8
62.0
48.7
46.7
82.0
72.0
92.8
74.5
75.0
86.0
90.9
56.8
111.8
80.0
59.9
60.3
124.8
125.7
73.9
50.5
56.4
90.6
62.4
55.1
204.0
194.1
355.6
313.9
46.2
65.8
49.5
63.7
51.4
105.8
124.1
60.8
50.7
61.5
106.6
64.4
55.5
86.3
58.4
118.9
64.5
95.7
57.1
64.9
60.0
95.5
96.2
95.8
75.3
47.4
109.1
91.3
50.6
49.4
69.5
80.1
67.5
51.8
161.2
56.0
70.9
60.0
95.0
57.1
52.2
66.5
50.2
56.9
83.7
47.1
102.6
86.7
56.5
53.4
119.0
90.2
129.9
81.0
54.1
69.6
61.7
48.9
44.8
46.4
95.1
163.8
65.1
53.3
49.2
49.1
58.4
54.3
70.1
64.4
97.7
81.2
79.1
77.4
76.8
51.3
82.3
78.0
80.4
77.3
89.7
78.8
72.8
54.6
88.1
61.0
54.1
94.9
78.7
307.1
217.7
69.4
98.0
111.8
66.8
58.9
53.8
90.9
66.6
51.4
82.6
65.8
138.1
66.2
68.0
56.9
58.8
96.0
90.3
50.0
102.6
76.7
48.2
109.6
92.2
51.7
53.9
49.8
65.2
62.5
49.9
163.0
52.0
65.1
54.4
62.4
76.6
58.0
58.7
56.5
86.3
94.0
74.7
53.0
54.7
112.1
84.6
121.8
88.8
52.0
58.4
43.7
37.3
43.5
113.3
158.6
36.1
58.9
62.7
80.4
73.8
105.8
83.2
63.0
65.7
78.7
50.4
119.1
45.0
60.0
63.8
60.2
104.2
93.1
56.4
67.1
68.0
51.9
53.1
79.5
55.4
45.6
217.1
99.8
69.2
116.2
69.3
51.2
56.9
54.9
88.5
60.3
47.8
68.0
48.6
107.8
51.8
43.5
91.9
55.7
58.6
69.8
75.1
47.4
103.0
77.3
104.0
81.9
57.1
57.7
47.9
136.0
61.3
54.4
85.6
51.4
59.4
53.0
76.3
78.3
78.4
57.1
52.3
91.0
62.2
136.2
97.1
64.5
62.1
50.4
107.4
166.1
37.6
53.5
60.7
59.8
68.4
67.5
103.2
80.8
63.0
64.7
76.9
116.7
58.0
70.9
63.5
87.9
74.2
57.8
54.7
66.6
47.1
194.1
75.8
71.8
107.8
45.6
61.2
59.6
57.5
47.1
81.5
54.9
65.6
46.5
52.4
102.8
52.7
44.5
67.2
49.2
57.0
82.5
74.7
48.9
98.1
73.3
100.7
80.2
55.5
51.7
56.5
49.3
55.8
130.1
58.9
50.3
56.4
77.1
49.7
61.5
52.9
80.2
80.7
64.5
48.0
49.6
101.6
61.9
126.8
72.9
59.8
46.9
94.6
171.0
52.9
48.3
54.3
56.0
81.4
68.1
99.6
74.6
56.7
61.1
74.0
120.0
54.1
54.7
59.6
51.5
101.4
82.9
60.0
62.5
43.8
103.4
54.2
63.6
99.1
59.7
50.3
56.2
50.2
82.1
65.8
63.4
48.1
96.0
80.4
55.8
51.1
62.7
64.7
46.7
98.6
75.3
101.6
78.4
54.2
46.1
50.2
117.3
52.3
46.0
81.1
58.9
46.9
69.1
71.7
70.6
65.9
99.5
70.4
49.8
53.8
50.4
52.5
63.5
6.3
7.1
10.8
5.5
8.6
16.2
6.8
16.0
45.0
10.7
8.7
6.8
9.7
32.4
44.8
51.7
24.3
9.7
10.2
63.6
51.8
5.2
25.6
24.2
9.9
10.7
7.5
8.2
14.8
13.1
23.7
65.4
11.2
13.4
14.8
27.3
11.7
11.7
32.9
72.9
16.2
10.9
12.4
16.4
7.5
7.7
13.8
33.0
28.0
43.4
20.6
25.5
42.6
55.8
31.7
35.9
85.7
79.5
48.9
9.3
12.0
9.6
8.3
5.6
7.1
84.1
8.1
12.2
133.5
7.1
7.5
56.2
7.4
4.6
18.5
5.8
13.7
4.9
7.3
6.6
9.5
4.7
6.2
8.2
6.8
19.3
5.2
9.5
15.7
4.7
7.2
5.4
6.9
13.1
9.9
5.6
22.0
14.2
17.4
20.3
27.5
6.9
8.8
5.1
12.9
8.2
15.4
13.2
15.1
5.5
19.7
9.3
15.5
23.3
46.4
11.7
14.7
17.8
7.3
14.4
7.2
9.6
21.2
17.1
14.4
12.5
35.7
19.9
15.0
42.2
24.9
54.7
11.6
45.0
14.9
9.0
17.5
13.1
8.9
14.9
17.7
15.0
23.7
27.5
30.8
34.2
49.2
22.1
31.9
65.7
30.9
25.9
62.0
36.5
35.2
42.1
107.5
99.6
46.7
40.9
59.4
162.4
51.1
54.2
41.3
31.1
63.0
30.8
28.8
49.7
54.2
76.5
56.6
51.9
76.6
80.0
74.0
59.3
48.3
35.2
87.9
71.6
82.2
195.4
138.1
50.4
11.6
13.3
13.2
16.6
16.7
7.4
16.6
7.9
8.1
16.0
13.8
12.6
8.0
10.8
7.1
18.0
28.9
8.1
22.5
7.9
21.5
12.1
20.3
4.9
5.5
45.0
6.6
6.4
11.6
4.5
20.3
15.2
16.5
6.3
5.2
8.4
5.9
5.9
6.1
8.8
7.0
10.3
5.0
10.2
8.3
8.7
9.1
31.6
5.5
30.4
20.1
8.9
11.4
24.4
7.4
8.3
24.2
7.3
7.2
16.0
10.7
11.1
10.8
9.8
72.3
42.6
17.2
14.6
42.1
29.6
101.0
124.3
326.6
265.8
69.1
75.6
41.5
44.5
36.5
90.8
57.1
76.7
110.7
159.1
51.1
55.2
100.2
45.4
50.2
86.9
59.0
80.4
66.5
65.8
71.7
71.1
47.0
73.6
63.0
50.9
54.3
99.2
93.2
67.5
53.1
84.6
55.4
69.3
81.0
55.5
48.7
52.5
79.0
58.6
65.8
101.4
47.5
57.9
54.1
64.5
71.7
88.1
66.9
99.1
84.3
57.7
48.8
101.0
51.5
45.4
60.8
54.5
49.2
39.2
68.7
73.9
62.8
47.6
98.1
71.3
91.2
67.8
35.0
41.7
43.5
96.2
190.0
45.6
110.8
52.0
77.2
64.4
84.7
64.1
53.2
63.5
75.7
47.5
94.9
48.6
99.3
96.8
45.3
58.4
61.0
53.2
70.4
60.1
49.6
54.4
77.6
55.7
59.5
68.1
62.8
56.6
45.6
55.3
63.4
86.5
66.9
95.7
74.2
55.3
51.2
70.3
51.8
45.1
63.3
38.7
53.7
68.8
60.9
86.4
117.1
67.3
36.6
100.6
142.0
49.7
109.6
55.4
50.0
85.1
62.8
76.8
60.7
54.9
62.4
69.5
69.2
49.0
108.4
89.5
45.8
58.6
59.0
50.6
66.8
62.6
48.7
55.0
78.1
53.5
59.8
76.3
61.3
65.3
54.8
63.7
85.4
65.2
94.0
73.6
54.1
47.6
52.7
79.9
52.3
47.4
65.7
59.5
69.8
57.8
85.0
61.9
90.5
65.5
35.7
97.7
137.2
45.4
88.2
47.4
63.1
70.9
63.7
82.7
62.6
52.4
55.9
67.1
65.1
48.1
93.1
83.2
47.6
49.9
59.2
53.0
72.8
45.9
52.9
49.3
74.6
54.1
56.3
61.3
50.9
52.7
51.0
58.4
89.1
68.7
89.8
73.5
48.3
82.9
49.4
43.8
64.2
51.3
60.1
57.5
60.2
95.4
68.7
47.5
40.7
67.9
108.5
52.6
45.9
69.4
56.0
78.6
62.6
56.0
57.3
62.0
51.9
48.8
55.3
62.9
66.8
62.2
58.5
69.4
56.5
69.4
59.8
49.1
59.2
65.9
64.6
58.7
87.6
49.7
50.0
55.0
62.3
76.9
56.4
76.7
60.9
88.4
45.6
48.6
39.3
56.0
60.0
47.5
69.2
82.2
50.1
44.8
38.7
63.8
96.6
53.7
58.6
55.7
56.9
69.6
59.6
59.2
54.9
57.9
47.2
53.4
47.0
76.2
59.6
57.1
42.1
55.4
50.0
61.0
67.9
50.4
48.3
44.2
61.0
58.8
52.0
53.1
118.6
46.4
58.0
61.6
55.3
78.5
81.1
60.1
91.8
74.1
88.6
44.7
61.7
57.8
45.2
76.8
52.3
69.3
49.5
40.6
63.2
110.2
54.8
56.1
49.8
49.8
67.2
55.2
57.2
57.4
56.0
45.9
76.8
69.1
50.7
40.8
49.1
57.2
47.2
45.9
59.4
56.4
48.5
104.9
52.9
66.9
49.7
59.6
80.6
60.8
88.9
74.5
85.6
44.2
54.7
52.8
42.2
70.1
51.8
65.8
49.7
36.3
64.1
105.0
44.5
56.4
59.2
75.7
55.8
56.7
48.8
72.7
65.0
49.1
75.5
50.3
56.7
52.6
95.3
68.6
55.0
67.2
57.7
67.8
61.1
73.0
43.7
46.6
47.4
46.7
51.7
76.3
54.0
40.6
60.2
104.0
45.7
44.3
50.7
64.9
48.9
55.3
56.9
75.9
71.1
47.7
55.6
63.7
41.6
44.8
56.5
47.5
98.8
55.5
53.9
48.8
68.5
58.4
72.5
65.8
61.8
43.7
44.5
50.0
37.9
64.9
57.0
86.1
69.5
56.5
54.7
70.3
55.2
54.7
74.7
45.9
80.4
48.0
58.4
51.4
61.2
49.5
47.4
57.6
69.8
57.3
71.3
59.2
39.9
45.8
47.6
77.1
49.3
33.8
59.4
74.4
68.1
55.5
52.9
48.5
66.7
56.3
46.7
68.2
48.8
55.1
52.7
55.9
53.3
58.3
49.5
60.7
73.1
38.7
43.4
40.8
52.2
44.1
72.1
51.0
36.8
52.1
87.1
53.3
70.0
50.1
50.9
66.6
57.2
65.7
55.1
51.7
51.9
43.2
64.8
39.9
40.4
43.4
54.8
62.1
45.8
33.2
66.6
53.2
51.3
53.8
66.3
49.6
46.7
62.8
62.6
56.0
50.5
53.4
67.0
55.5
71.4
60.9
41.0
41.7
46.5
65.9
68.7
50.8
50.5
52.1
65.7
49.8
44.8
59.7
61.5
48.1
54.0
70.5
55.6
67.2
57.8
58.2
39.8
41.7
58.7
34.8
41.3
1.4
0.5
0.5
3.6
1.3
7.1
8.5
0.7
0.7
2.9
2.6
1.2
1.4
6.0
5.9
0.9
0.9
1.6
1.6
3.8
1.0
1.0
2.0
9.2
9.2
23.2
14.6
9.2
10.4
10.4
2.1
8.8
3.2
3.2
1.6
0.8
5.2
3.2
3.2
7.8
7.8
4.0
4.0
7.1
1.1
1.5
12.6
12.6
1.1
1.1
4.3
4.3
4.3
72.9
59.9
50.4
51.3
51.0
63.4
50.1
63.6
58.0
61.7
39.4
42.7
31.7
79.6
47.9
58.8
53.7
55.4
56.4
47.3
56.4
63.7
32.8
37.8
32.8
38.7
79.7
56.0
51.9
58.5
47.8
46.7
50.3
41.2
56.6
31.7
44.9
35.8
53.2
88.2
59.2
52.2
47.0
44.0
43.0
43.4
40.2
34.7
184.2
54.6
53.6
61.4
1.2
2.2
0.9
0.8
2.1
1.8
1.9
1.8
1.8
0.8
0.8
1.8
1.8
1.5
1.8
1.5
2.6
1.4
2.2
2.3
1.3
2.0
1.2
1.2
1.3
2.3
1.4
1.7
1.5
1.7
1.0
0.6
1.4
2.2
2.6
2.6
2.3
2.7
1.8
2.6
1.3
1.9
2.2
0.6
1.2
0.5
3.0
3.0
0.9
9.1
9.1
0.8
2.2
2.3
1.2
1.4
1.4
1.2
0.6
3.5
1.1
2.8
0.9
2.1
1.0
2.1
1.5
1.6
0.6
6.3
1.4
6.3
6.3
1.2
1.2
1.4
1.2
0.8
0.8
0.9
1.0
0.7
1.5
1.5
2.7
1.0
0.6
0.7
1.3
3.3
3.3
1.9
0.8
0.6
2.5
6.5
0.9
0.7
0.7
2.9
2.9
16.3
16.3
16.3
6.1
6.1
6.1
6.1
0.6
1.3
1.2
1.2
1.0
1.3
1.0
2.7
0.8
0.8
2.4
2.7
0.6
0.6
1.2
1.8
0.7
1.0
0.8
0.8
0.8
0.8
1.6
1.2
1.3
1.8
2.4
1.2
2.6
1.2
2.6
2.6
1.3
2.6
2.6
1.3
1.7
1.2
1.7
1.2
1.1
1.0
1.0
1.8
1.0
0.8
1.6
0.7
2.3
2.4
2.6
1.8
1.4
1.8
1.4
1.4
1.5
9.7
9.7
9.7
9.7
2.7
1.0
2.6
2.2
2.2
1.0
1.2
1.3
1.9
0.7
1.2
3.1
3.1
1.9
1.0
1.9
1.0
1.9
2.1
1.9
2.3
2.1
2.1
0.8
3.9
2.0
2.0
0.5
1.3
2.5
1.2
3.5
4.4
4.9
2.7
3.5
4.4
4.9
2.7
1.4
2.9
1.1
1.1
1.0
2.6
1.0
1.9
1.3
1.4
1.4
0.8
0.8
0.8
0.8
0.8
1.7
1.7
1.5
1.5
1.6
0.9
1.4
1.6
0.7
0.7
1.3
1.3
2.4
2.5
2.3
2.7
2.7
0.7
1.2
1.6
3.4
3.4
6.0
1.1
1.1
1.0
1.0
1.3
1.1
1.9
2.3
0.9
0.9
1.2
0.9
1.2
2.1
1.2
7.6
7.6
2.2
1.2
2.2
2.2
2.2
2.2
2.2
2.2
1.1
2.1
1.3
1.3
1.5
2.1
1.3
1.9
1.6
1.6
1.5
1.5
1.5
2.8
1.4
1.5
0.8
0.9
0.9
0.9
2.2
2.2
1.4
1.4
2.6
2.4
2.6
1.2
1.0
1.2
1.0
1.5
1.0
1.0
1.2
1.2
0.7
1.1
2.1
1.1
2.1
2.6
2.6
1.1
1.1
1.4
1.4
1.4
1.1
1.1
1.1
2.6
1.1
1.6
3.2
2.5
3.2
2.5
5.4
9.2
1.7
2.7
0.5
1.3
5.8
1.7
1.7
5.8
1.7
1.7
1.1
2.1
2.1
1.5
1.5
1.5
2.1
2.1
1.5
1.5
1.5
1.0
0.4
1.6
1.5
2.2
0.8
0.9
1.1
0.7
1.7
1.2
1.2
2.3
4.4
1.7
1.3
4.4
1.4
0.7
4.4
2.3
2.3
1.0
1.4
1.4
1.6
1.4
1.0
1.4
1.5
1.5
1.4
1.4
1.5
0.7
1.3
1.4
1.4
1.3
0.9
0.6
3.0
2.3
2.0
2.0
1.1
1.2
1.2
0.5
0.9
1.8
2.0
0.8
0.9
3.5
1.1
2.1
1.1
1.7
1.7
1.6
1.8
2.4
2.3
2.3
1.4
1.4
1.4
2.4
1.9
3.2
1.4
1.1
2.4
3.8
0.3
1.8
1.8
1.6
0.9
2.0
1.6
3.0
3.8
1.9
1.7
1.5
1.2
1.5
1.1
1.6
1.8
3.0
1.8
1.5
2.3
1.5
1.4
1.8
3.7
2.3
1.8
1.7
1.2
2.0
2.6
1.7
1.7
1.6
1.7
1.7
2.6
1.0
1.7
2.3
3.7
3.2
1.7
1.7
1.5
1.7
1.7
1.5
1.6
0.9
1.2
1.4
1.5
1.9
2.1
2.0
1.9
2.1
1.9
1.8
1.8
1.9
1.8
1.9
3.9
0.9
1.1
2.4
3.1
2.4
2.5
3.1
2.2
2.6
2.2
2.2
2.0
2.0
1.4
2.1
2.1
1.7
1.2
1.2
1.5
8.0
8.0
1.0
1.6
1.6
4.0
1.6
1.6
1.6
0.6
0.5
1.6
1.6
1.6
3.7
1.7
0.9
0.8
0.9
0.9
0.9
1.3
0.9
1.3
9.0
1.3
1.0
1.0
1.8
0.9
2.0
1.1
1.1
1.1
1.1
1.1
1.2
1.2
1.2
1.2
1.1
1.1
1.2
1.2
0.7
0.7
1.0
1.0
0.7
0.7
1.0
2.0
1.1
1.0
1.0
1.1
0.7
0.6
0.8
1.2
0.6
1.0
1.1
1.1
1.4
2.3
2.0
2.0
2.2
2.2
0.9
0.9
1.1
1.4
0.8
1.4
1.6
2.2
1.2
1.2
1.4
0.5
0.5
1.4
2.6
1.0
1.0
1.1
1.1
1.4
2.6
1.0
1.0
1.1
1.1
1.7
2.6
2.6
1.7
2.6
0.7
0.7
1.7
2.1
0.9
1.3
2.7
1.0
1.0
2.0
3.5
1.2
1.2
1.1
1.1
1.7
1.7
1.6
1.6
1.6
1.3
1.3
1.4
0.9
0.8
0.8
0.8
0.8
1.4
0.7
0.7
0.7
0.7
0.7
2.2
1.3
1.3
1.3
1.0
1.0
2.2
1.5
1.5
3.8
3.8
2.1
2.1
3.8
2.9
1.7
2.6
3.2
2.9
3.6
2.9
3.6
1.0
1.1
1.5
0.9
1.8
0.9
0.9
1.3
0.9
0.9
0.9
2.1
2.7
1.6
2.2
2.7
2.7
1.6
1.3
1.3
2.0
1.2
2.2
2.7
5.4
1.2
1.1
1.1
1.1
0.9
1.0
0.9
0.9
2.0
1.0
1.7
1.0
0.8
5.3
5.3
4.0
5.3
4.0
3.6
4.0
2.6
2.6
2.2
1.4
2.4
1.9
2.5
1.9
1.6
1.6
1.9
2.9
2.9
3.9
2.9
3.9
1.3
1.9
1.9
1.3
1.9
1.9
1.2
1.2
1.3
1.3
1.5
1.5
1.9
1.9
1.5
1.5
2.5
2.5
1.5
1.5
1.9
1.9
1.5
1.5
0.9
2.5
2.5
1.7
1.4
1.0
1.9
1.9
2.5
2.5
1.2
1.7
1.2
1.7
1.5
1.5
1.4
1.0
1.0
1.0
1.0
1.4
1.3
1.3
0.9
0.9
1.4
0.8
1.4
1.3
2.2
1.6
1.3
0.6
0.6
2.1
1.7
2.4
3.6
3.6
3.6
0.5
10.5
0.5
4.7
3.7
4.7
4.7
3.7
3.9
3.9
2.4
0.8
1.9
3.9
1.9
2.4
1.9
3.3
0.8
0.8
1.4
1.4
10.8
33.5
33.5
10.8
33.5
33.5
28.7
9.5
9.5
2.7
5.1
9.5
9.5
2.7
2.7
1.5
1.5
1.6
1.6
2.5
2.8
3.2
0.9
1.5
0.8
2.3
1.9
1.1
0.8
0.8
2.4
1.2
1.9
1.5
3.8
3.8
1.0
18.6
1.0
1.5
1.5
1.5
1.3
2.2
2.3
0.9
1.5
2.0
0.8
4.0
5.8
15.6
11.0
0.8
2.0
0.9
0.5
1.8
2.3
2.3
2.4
2.3
2.3
1.3
2.3
2.3
2.7
2.7
4.6
2.1
2.9
2.1
2.9
2.8
2.2
2.0
2.1
2.1
2.1
2.1
2.7
2.7
1.7
1.9
2.2
2.0
2.0
1.9
3.4
4.0
1.3
3.4
4.0
1.3
1.6
1.4
1.4
1.4
2.3
1.8
1.8
2.0
3.0
1.6
2.2
1.6
1.0
1.4
1.6
1.0
1.7
0.4
1.8
0.4
1.8
0.9
1.8
1.7
1.2
3.1
2.6
3.5
3.5
1.2
3.7
2.1
1.7
3.0
2.1
1.7
1.4
3.0
1.8
2.1
1.8
2.1
2.6
1.5
3.5
1.5
3.5
2.1
1.1
3.0
2.1
1.1
3.0
2.1
2.1
1.2
1.2
1.2
1.7
1.2
2.0
2.1
0.5
1.1
1.0
1.0
0.9
2.0
1.0
0.9
0.9
1.6
1.6
0.9
0.9
1.9
1.3
2.5
2.8
2.8
1.7
4.8
2.5
1.7
1.4
1.0
1.0
1.7
1.7
2.7
3.9
2.6
1.9
1.9
3.9
2.6
3.4
3.3
3.3
3.6
3.6
4.2
3.8
3.8
3.8
3.2
3.2
1.7
3.2
2.1
1.4
1.3
1.3
0.8
0.8
1.3
1.5
1.5
1.5
1.3
1.3
1.2
1.2
2.4
2.4
1.6
5.3
5.9
1.4
3.4
6.0
1.2
2.4
9.5
5.3
5.3
5.9
3.2
1.4
3.4
3.4
3.9
5.7
5.7
4.0
4.0
3.2
4.8
3.2
5.5
3.9
2.7
2.7
2.5
1.7
2.5
2.5
3.6
1.4
1.4
1.4
1.0
1.0
1.0
2.7
3.9
0.9
3.9
0.9
3.9
0.9
2.6
2.6
1.5
2.6
3.4
3.4
3.9
1.4
1.4
2.6
1.5
1.6
5.3
1.5
1.4
1.3
1.3
1.9
1.2
3.4
1.9
1.4
6.0
1.4
2.4
1.6
1.4
6.0
3.9
3.8
6.0
2.7
3.6
2.7
3.6
4.8
3.9
4.8
2.5
1.7
1.4
2.1
1.4
1.2
0.6
0.6
4.0
4.0
5.0
4.0
4.0
2.8
3.2
3.2
3.2
3.2
3.6
1.2
1.2
0.8
0.8
0.7
1.1
0.9
3.1
1.1
0.9
1.3
1.3
1.1
1.4
1.4
1.9
1.9
1.1
1.1
0.9
1.1
1.1
0.9
2.3
1.0
2.0
1.0
0.8
0.8
1.6
1.4
1.2
1.2
1.7
1.7
0.8
1.5
1.0
1.0
1.4
1.3
1.3
1.3
1.3
1.3
2.3
2.2
1.4
1.4
2.2
1.4
1.4
1.7
1.7
1.7
1.7
1.3
4.2
2.6
2.0
2.3
2.0
1.4
2.0
1.6
1.9
1.6
1.9
2.0
1.5
1.3
2.8
1.3
2.1
3.5
7.1
7.2
3.5
7.2
7.1
7.8
10.9
7.2
10.9
9.4
10.9
10.9
9.4
9.4
1.2
1.2
1.2
1.2
3.2
3.2
2.6
2.6
4.4
1.0
1.0
1.7
3.2
7.4
2.6
4.4
1.6
3.6
10.5
10.5
9.2
9.2
20.2
3.6
10.5
10.5
9.2
9.2
1.6
1.6
1.7
0.7
1.5
0.9
0.9
2.6
2.0
2.0
2.6
3.7
3.0
2.6
2.6
3.7
1.0
1.9
1.0
1.5
1.5
1.8
1.5
2.3
0.9
1.4
1.7
1.6
2.7
3.0
3.5
3.0
3.5
0.5
0.5
0.8
1.5
1.5
0.9
0.6
1.3
1.6
1.1
0.6
0.9
0.9
0.9
7.8
7.8
5.5
5.5
1.2
1.0
0.8
0.8
1.6
0.7
0.9
0.9
0.9
0.9
6.6
6.0
6.6
7.0
0.6
1.2
0.6
1.3
0.7
2.0
0.9
1.5
12.4
0.9
1.1
1.3
1.2
0.4
1.4
1.4
1.4
0.9
1.3
27.8
2.1
2.1
1.4
1.4
0.5
0.9
1.4
1.0
3.2
0.8
7.8
1.3
4.0
4.0
1.4
2.2
1.8
1.0
0.6
0.5
4.0
4.0
4.3
1.2
0.8
0.9
0.8
0.8
0.8
2.3
0.9
1.6
2.2
1.1
0.7
0.9
0.9
2.5
0.9
1.3
2.3
1.9
1.8
0.8
1.5
0.9
0.8
0.7
1.1
0.7
1.9
1.9
0.8
1.4
6.8
0.9
2.2
0.7
1.0
0.5
1.7
1.7
1.7
1.3
1.1
0.7
1.1
0.9
0.9
1.5
1.5
1.9
1.2
0.6
1.2
1.3
1.3
0.9
0.9
1.1
1.1
1.1
1.1
0.9
0.9
1.4
0.9
1.4
0.8
1.2
1.4
1.4
1.4
1.0
1.0
2.3
2.7
1.5
1.2
1.2
1.2
1.2
1.2
1.2
1.2
1.9
2.1
2.1
2.4
2.4
3.9
2.1
1.4
1.4
2.1
1.4
1.4
1.8
1.7
1.7
1.7
1.7
1.0
1.0
1.6
1.6
0.9
0.8
1.5
0.5
1.4
1.4
3.3
1.4
1.4
3.3
4.0
4.0
3.2
4.0
4.0
1.2
1.4
1.4
1.4
1.2
4.3
4.3
0.6
2.3
2.0
2.0
2.0
1.3
1.3
1.4
1.4
1.4
1.1
1.3
1.7
1.1
0.9
1.7
1.5
5.1
2.5
2.5
1.9
2.7
1.4
1.6
1.4
3.1
4.3
3.6
1.6
2.4
2.6
1.1
2.2
1.1
2.3
0.7
0.7
1.5
1.4
1.4
1.1
1.4
1.0
1.0
1.0
3.3
1.0
2.0
0.8
0.8
1.1
2.7
2.7
1.2
2.0
3.3
1.2
2.0
0.9
0.9
0.9
3.7
2.0
3.7
4.3
2.0
3.9
2.0
3.9
2.6
2.6
1.6
2.6
3.6
1.5
2.3
1.5
1.9
2.8
1.5
2.8
1.9
1.8
1.3
1.3
2.9
3.7
1.9
1.9
2.3
3.0
3.5
3.0
3.5
2.4
3.9
3.9
5.8
2.4
3.9
5.8
2.3
1.8
1.8
2.1
2.1
1.8
0.9
0.9
3.7
3.7
2.3
18.6
0.9
0.9
1.2
1.2
1.4
1.0
2.1
1.0
1.0
2.1
1.0
2.2
1.3
3.1
3.5
1.4
3.1
3.1
3.5
1.3
3.5
3.5
3.3
3.3
1.7
1.3
3.5
3.5
3.3
3.3
1.7
2.8
4.1
4.1
4.7
4.7
1.6
1.6
2.8
4.1
4.1
4.7
4.7
2.6
1.2
2.6
1.1
1.1
2.8
1.5
2.8
2.6
2.6
2.6
2.6
2.6
2.6
0.8
1.6
1.6
1.9
1.0
1.5
2.4
1.3
1.5
1.5
2.4
3.5
2.3
2.3
1.8
1.8
3.5
2.3
2.3
1.8
1.7
1.7
1.0
1.7
2.7
2.3
1.0
1.0
1.6
1.6
1.6
1.6
2.9
3.0
2.5
2.0
2.2
1.8
2.5
2.5
5.0
1.8
2.5
2.5
4.0
1.9
3.1
3.1
4.1
3.1
4.7
4.7
3.1
2.3
2.3
2.2
5.3
1.7
1.5
2.1
2.1
3.1
2.1
1.6
2.1
1.6
4.1
2.8
3.0
2.8
3.1
3.1
2.2
2.2
1.3
2.3
